--- Hyperparameters ---
FILE_PATH,s1/S1_E1_A1.mat
WINDOW_SIZE,50
BATCH_SIZE,64
LR,0.001
GAMMA,0.995
EPSILON_START,1.0
EPSILON_DECAY,0.995
EPSILON_MIN,0.01
BUFFER_CAPACITY,10000
NUM_EPISODES,500
MAX_SAMPLES,50000
CHANNELS,"[0, 1]"
STEP,50
Output_dimensions,6

--- Training Data ---
Episode,Total Reward,Accuracy (%),Epsilon
1,-657.0,17.117117117117118,0.995
2,-679.0,16.016016016016017,0.990025
3,-661.0,16.916916916916914,0.985074875
4,-655.0,17.217217217217218,0.9801495006250001
5,-677.0,16.116116116116117,0.9752487531218751
6,-647.0,17.61761761761762,0.9703725093562657
7,-683.0,15.815815815815814,0.9655206468094844
8,-663.0,16.816816816816818,0.960693043575437
9,-613.0,19.31931931931932,0.9558895783575597
10,-625.0,18.71871871871872,0.9511101304657719
11,-633.0,18.31831831831832,0.946354579813443
12,-627.0,18.61861861861862,0.9416228069143757
13,-619.0,19.01901901901902,0.9369146928798039
14,-597.0,20.12012012012012,0.9322301194154049
15,-595.0,20.22022022022022,0.9275689688183278
16,-609.0,19.51951951951952,0.9229311239742362
17,-595.0,20.22022022022022,0.918316468354365
18,-581.0,20.92092092092092,0.9137248860125932
19,-557.0,22.12212212212212,0.9091562615825302
20,-559.0,22.02202202202202,0.9046104802746175
21,-611.0,19.41941941941942,0.9000874278732445
22,-561.0,21.92192192192192,0.8955869907338783
23,-561.0,21.92192192192192,0.8911090557802088
24,-545.0,22.722722722722725,0.8866535105013078
25,-601.0,19.91991991991992,0.8822202429488013
26,-593.0,20.32032032032032,0.8778091417340573
27,-589.0,20.52052052052052,0.8734200960253871
28,-589.0,20.52052052052052,0.8690529955452602
29,-553.0,22.32232232232232,0.8647077305675338
30,-601.0,19.91991991991992,0.8603841919146962
31,-685.0,15.715715715715717,0.8560822709551227
32,-639.0,18.01801801801802,0.851801859600347
33,-681.0,15.915915915915916,0.8475428503023453
34,-699.0,15.015015015015015,0.8433051360508336
35,-647.0,17.61761761761762,0.8390886103705794
36,-643.0,17.81781781781782,0.8348931673187264
37,-463.0,26.826826826826828,0.8307187014821328
38,-539.0,23.023023023023022,0.8265651079747222
39,-569.0,21.52152152152152,0.8224322824348486
40,-553.0,22.32232232232232,0.8183201210226743
41,-519.0,24.024024024024023,0.8142285204175609
42,-509.0,24.524524524524523,0.810157377815473
43,-491.0,25.425425425425423,0.8061065909263957
44,-509.0,24.524524524524523,0.8020760579717637
45,-483.0,25.825825825825827,0.798065677681905
46,-473.0,26.326326326326328,0.7940753492934954
47,-481.0,25.925925925925924,0.7901049725470279
48,-495.0,25.225225225225223,0.7861544476842928
49,-439.0,28.02802802802803,0.7822236754458713
50,-441.0,27.927927927927925,0.778312557068642
51,-497.0,25.125125125125123,0.7744209942832988
52,-507.0,24.624624624624623,0.7705488893118823
53,-517.0,24.124124124124123,0.7666961448653229
54,-425.0,28.72872872872873,0.7628626641409962
55,-423.0,28.82882882882883,0.7590483508202912
56,-457.0,27.127127127127125,0.7552531090661897
57,-429.0,28.52852852852853,0.7514768435208588
58,-483.0,25.825825825825827,0.7477194593032545
59,-469.0,26.526526526526528,0.7439808620067382
60,-423.0,28.82882882882883,0.7402609576967045
61,-431.0,28.428428428428425,0.736559652908221
62,-445.0,27.72772772772773,0.7328768546436799
63,-491.0,25.425425425425423,0.7292124703704616
64,-431.0,28.428428428428425,0.7255664080186093
65,-403.0,29.82982982982983,0.7219385759785162
66,-429.0,28.52852852852853,0.7183288830986236
67,-407.0,29.629629629629626,0.7147372386831305
68,-431.0,28.428428428428425,0.7111635524897149
69,-415.0,29.22922922922923,0.7076077347272662
70,-421.0,28.928928928928926,0.7040696960536299
71,-421.0,28.928928928928926,0.7005493475733617
72,-413.0,29.32932932932933,0.697046600835495
73,-447.0,27.627627627627625,0.6935613678313175
74,-357.0,32.13213213213213,0.6900935609921609
75,-417.0,29.129129129129126,0.6866430931872001
76,-419.0,29.02902902902903,0.6832098777212641
77,-407.0,29.629629629629626,0.6797938283326578
78,-417.0,29.129129129129126,0.6763948591909945
79,-437.0,28.128128128128125,0.6730128848950395
80,-411.0,29.429429429429426,0.6696478204705644
81,-443.0,27.82782782782783,0.6662995813682115
82,-435.0,28.22822822822823,0.6629680834613705
83,-345.0,32.732732732732735,0.6596532430440636
84,-329.0,33.533533533533536,0.6563549768288433
85,-359.0,32.032032032032035,0.653073201944699
86,-341.0,32.932932932932935,0.6498078359349755
87,-329.0,33.533533533533536,0.6465587967553006
88,-389.0,30.53053053053053,0.6433260027715241
89,-331.0,33.433433433433436,0.6401093727576664
90,-405.0,29.72972972972973,0.6369088258938781
91,-331.0,33.433433433433436,0.6337242817644086
92,-379.0,31.03103103103103,0.6305556603555866
93,-341.0,32.932932932932935,0.6274028820538087
94,-351.0,32.432432432432435,0.6242658676435396
95,-311.0,34.434434434434436,0.6211445383053219
96,-353.0,32.33233233233233,0.6180388156137953
97,-359.0,32.032032032032035,0.6149486215357263
98,-345.0,32.732732732732735,0.6118738784280476
99,-337.0,33.133133133133136,0.6088145090359074
100,-335.0,33.233233233233236,0.6057704364907278
101,-291.0,35.43543543543544,0.6027415843082742
102,-379.0,31.03103103103103,0.5997278763867329
103,-349.0,32.532532532532535,0.5967292370047992
104,-355.0,32.232232232232235,0.5937455908197752
105,-329.0,33.533533533533536,0.5907768628656763
106,-329.0,33.533533533533536,0.5878229785513479
107,-335.0,33.233233233233236,0.5848838636585911
108,-317.0,34.134134134134136,0.5819594443402982
109,-327.0,33.633633633633636,0.5790496471185967
110,-243.0,37.83783783783784,0.5761543988830038
111,-287.0,35.63563563563564,0.5732736268885887
112,-289.0,35.53553553553554,0.5704072587541458
113,-305.0,34.73473473473474,0.567555222460375
114,-267.0,36.63663663663664,0.5647174463480732
115,-295.0,35.23523523523524,0.5618938591163328
116,-223.0,38.83883883883884,0.5590843898207511
117,-315.0,34.234234234234236,0.5562889678716474
118,-297.0,35.13513513513514,0.5535075230322891
119,-271.0,36.43643643643644,0.5507399854171277
120,-185.0,40.74074074074074,0.547986285490042
121,-305.0,34.73473473473474,0.5452463540625918
122,-307.0,34.63463463463464,0.5425201222922789
123,-271.0,36.43643643643644,0.5398075216808175
124,-227.0,38.63863863863864,0.5371084840724134
125,-257.0,37.13713713713714,0.5344229416520513
126,-263.0,36.83683683683684,0.531750826943791
127,-255.0,37.23723723723724,0.5290920728090721
128,-299.0,35.03503503503504,0.5264466124450268
129,-267.0,36.63663663663664,0.5238143793828016
130,-283.0,35.83583583583583,0.5211953074858876
131,-275.0,36.23623623623624,0.5185893309484582
132,-219.0,39.03903903903904,0.5159963842937159
133,-303.0,34.83483483483483,0.5134164023722473
134,-231.0,38.43843843843844,0.510849320360386
135,-249.0,37.53753753753754,0.5082950737585841
136,-253.0,37.33733733733734,0.5057535983897912
137,-185.0,40.74074074074074,0.5032248303978422
138,-217.0,39.13913913913914,0.500708706245853
139,-267.0,36.63663663663664,0.4982051627146237
140,-283.0,35.83583583583583,0.49571413690105054
141,-257.0,37.13713713713714,0.4932355662165453
142,-241.0,37.93793793793794,0.4907693883854626
143,-277.0,36.13613613613614,0.4883155414435353
144,-181.0,40.94094094094094,0.4858739637363176
145,-275.0,36.23623623623624,0.483444593917636
146,-225.0,38.73873873873874,0.4810273709480478
147,-235.0,38.23823823823824,0.47862223409330756
148,-233.0,38.33833833833834,0.47622912292284103
149,-171.0,41.44144144144144,0.4738479773082268
150,-201.0,39.93993993993994,0.47147873742168567
151,-203.0,39.83983983983984,0.46912134373457726
152,-207.0,39.63963963963964,0.46677573701590436
153,-229.0,38.53853853853854,0.46444185833082485
154,-203.0,39.83983983983984,0.46211964903917074
155,-159.0,42.04204204204204,0.4598090507939749
156,-183.0,40.84084084084084,0.457510005540005
157,-211.0,39.43943943943944,0.45522245551230495
158,-197.0,40.14014014014014,0.4529463432347434
159,-167.0,41.64164164164164,0.4506816115185697
160,-215.0,39.23923923923924,0.4484282034609769
161,-183.0,40.84084084084084,0.446186062443672
162,-199.0,40.04004004004004,0.4439551321314536
163,-229.0,38.53853853853854,0.4417353564707963
164,-193.0,40.34034034034034,0.43952667968844233
165,-221.0,38.93893893893894,0.43732904629000013
166,-133.0,43.34334334334334,0.4351424010585501
167,-209.0,39.53953953953954,0.43296668905325736
168,-151.0,42.44244244244244,0.43080185560799106
169,-157.0,42.14214214214214,0.4286478463299511
170,-135.0,43.24324324324324,0.42650460709830135
171,-165.0,41.74174174174174,0.42437208406280985
172,-217.0,39.13913913913914,0.4222502236424958
173,-143.0,42.84284284284284,0.42013897252428334
174,-177.0,41.14114114114114,0.4180382776616619
175,-163.0,41.84184184184184,0.4159480862733536
176,-151.0,42.44244244244244,0.41386834584198684
177,-145.0,42.74274274274275,0.4117990041127769
178,-155.0,42.24224224224224,0.40974000909221303
179,-189.0,40.54054054054054,0.40769130904675194
180,-173.0,41.34134134134134,0.40565285250151817
181,-139.0,43.04304304304304,0.4036245882390106
182,-141.0,42.94294294294294,0.4016064652978155
183,-191.0,40.44044044044044,0.3995984329713264
184,-137.0,43.14314314314314,0.3976004408064698
185,-115.0,44.24424424424424,0.39561243860243744
186,-151.0,42.44244244244244,0.3936343764094253
187,-141.0,42.94294294294294,0.39166620452737816
188,-147.0,42.64264264264264,0.3897078735047413
189,-147.0,42.64264264264264,0.3877593341372176
190,-117.0,44.14414414414414,0.3858205374665315
191,-123.0,43.84384384384384,0.38389143477919885
192,-161.0,41.94194194194194,0.3819719776053028
193,-161.0,41.94194194194194,0.3800621177172763
194,-129.0,43.54354354354354,0.37816180712868996
195,-139.0,43.04304304304304,0.37627099809304654
196,-171.0,41.44144144144144,0.3743896431025813
197,-135.0,43.24324324324324,0.37251769488706843
198,-93.0,45.34534534534534,0.3706551064126331
199,-103.0,44.84484484484484,0.36880183088056995
200,-159.0,42.04204204204204,0.3669578217261671
201,-167.0,41.64164164164164,0.36512303261753626
202,-137.0,43.14314314314314,0.3632974174544486
203,-95.0,45.24524524524524,0.3614809303671764
204,-141.0,42.94294294294294,0.3596735257153405
205,-135.0,43.24324324324324,0.3578751580867638
206,-115.0,44.24424424424424,0.35608578229633
207,-71.0,46.44644644644645,0.3543053533848483
208,-115.0,44.24424424424424,0.35253382661792404
209,-127.0,43.64364364364364,0.3507711574848344
210,-31.0,48.44844844844845,0.34901730169741024
211,-71.0,46.44644644644645,0.3472722151889232
212,-133.0,43.34334334334334,0.3455358541129786
213,-77.0,46.146146146146144,0.3438081748424137
214,-115.0,44.24424424424424,0.3420891339682016
215,-147.0,42.64264264264264,0.3403786882983606
216,-105.0,44.74474474474475,0.3386767948568688
217,-91.0,45.44544544544545,0.33698341088258443
218,-83.0,45.845845845845844,0.3352984938281715
219,-123.0,43.84384384384384,0.33362200135903064
220,-119.0,44.04404404404404,0.33195389135223546
221,-131.0,43.44344344344344,0.3302941218954743
222,-97.0,45.14514514514514,0.32864265128599696
223,-111.0,44.44444444444444,0.326999438029567
224,-87.0,45.645645645645644,0.3253644408394192
225,-101.0,44.94494494494494,0.3237376186352221
226,-107.0,44.64464464464464,0.322118930542046
227,-85.0,45.74574574574575,0.32050833588933575
228,-89.0,45.545545545545544,0.31890579420988907
229,-113.0,44.34434434434434,0.3173112652388396
230,-49.0,47.547547547547545,0.3157247089126454
231,-75.0,46.246246246246244,0.3141460853680822
232,-101.0,44.94494494494494,0.3125753549412418
233,-59.0,47.047047047047045,0.31101247816653554
234,-53.0,47.347347347347345,0.30945741577570285
235,-99.0,45.04504504504504,0.3079101286968243
236,-83.0,45.845845845845844,0.3063705780533402
237,-89.0,45.545545545545544,0.30483872516307353
238,-73.0,46.346346346346344,0.3033145315372582
239,-61.0,46.94694694694695,0.3017979588795719
240,-85.0,45.74574574574575,0.30028896908517405
241,-37.0,48.148148148148145,0.2987875242397482
242,-31.0,48.44844844844845,0.29729358661854943
243,-69.0,46.546546546546544,0.29580711868545667
244,-69.0,46.546546546546544,0.2943280830920294
245,-35.0,48.248248248248245,0.29285644267656924
246,-49.0,47.547547547547545,0.2913921604631864
247,-73.0,46.346346346346344,0.28993519966087045
248,-93.0,45.34534534534534,0.2884855236625661
249,-91.0,45.44544544544545,0.28704309604425327
250,-81.0,45.94594594594595,0.285607880564032
251,-47.0,47.647647647647645,0.28417984116121187
252,-19.0,49.049049049049046,0.2827589419554058
253,-41.0,47.94794794794795,0.28134514724562876
254,-53.0,47.347347347347345,0.2799384215094006
255,-53.0,47.347347347347345,0.27853872940185365
256,-59.0,47.047047047047045,0.27714603575484437
257,-77.0,46.146146146146144,0.2757603055760701
258,-27.0,48.64864864864865,0.2743815040481898
259,-55.0,47.247247247247245,0.2730095965279488
260,-71.0,46.44644644644645,0.27164454854530906
261,-11.0,49.44944944944945,0.2702863258025825
262,-13.0,49.349349349349346,0.2689348941735696
263,-55.0,47.247247247247245,0.26759021970270175
264,-23.0,48.848848848848846,0.2662522686041882
265,-27.0,48.64864864864865,0.2649210072611673
266,-7.0,49.64964964964965,0.26359640222486147
267,-43.0,47.847847847847845,0.26227842021373715
268,-57.0,47.147147147147145,0.2609670281126685
269,-63.0,46.846846846846844,0.25966219297210513
270,-17.0,49.14914914914915,0.2583638820072446
271,27.0,51.35135135135135,0.2570720625972084
272,-7.0,49.64964964964965,0.25578670228422234
273,-17.0,49.14914914914915,0.25450776877280124
274,-35.0,48.248248248248245,0.2532352299289372
275,-59.0,47.047047047047045,0.2519690537792925
276,-17.0,49.14914914914915,0.2507092085103961
277,-23.0,48.848848848848846,0.2494556624678441
278,-59.0,47.047047047047045,0.24820838415550486
279,-29.0,48.548548548548546,0.24696734223472733
280,-7.0,49.64964964964965,0.2457325055235537
281,-67.0,46.646646646646644,0.24450384299593592
282,-35.0,48.248248248248245,0.24328132378095624
283,-13.0,49.349349349349346,0.24206491716205145
284,-25.0,48.74874874874875,0.2408545925762412
285,-17.0,49.14914914914915,0.23965031961336
286,-39.0,48.048048048048045,0.2384520680152932
287,-35.0,48.248248248248245,0.23725980767521673
288,13.0,50.650650650650654,0.23607350863684065
289,-35.0,48.248248248248245,0.23489314109365644
290,-33.0,48.348348348348345,0.23371867538818816
291,-31.0,48.44844844844845,0.23255008201124722
292,-11.0,49.44944944944945,0.231387331601191
293,-7.0,49.64964964964965,0.23023039494318503
294,-47.0,47.647647647647645,0.2290792429684691
295,-47.0,47.647647647647645,0.22793384675362674
296,-15.0,49.249249249249246,0.22679417751985861
297,-17.0,49.14914914914915,0.22566020663225933
298,7.0,50.35035035035035,0.22453190559909803
299,11.0,50.550550550550554,0.22340924607110255
300,-11.0,49.44944944944945,0.22229219984074702
301,-51.0,47.44744744744745,0.2211807388415433
302,3.0,50.150150150150154,0.22007483514733558
303,37.0,51.85185185185185,0.2189744609715989
304,-13.0,49.349349349349346,0.2178795886667409
305,11.0,50.550550550550554,0.2167901907234072
306,-21.0,48.94894894894895,0.21570623976979014
307,5.0,50.25025025025025,0.21462770857094118
308,-5.0,49.74974974974975,0.21355457002808648
309,27.0,51.35135135135135,0.21248679717794605
310,33.0,51.651651651651655,0.21142436319205632
311,5.0,50.25025025025025,0.21036724137609603
312,23.0,51.151151151151154,0.20931540516921554
313,13.0,50.650650650650654,0.20826882814336947
314,39.0,51.95195195195195,0.20722748400265262
315,39.0,51.95195195195195,0.20619134658263935
316,33.0,51.651651651651655,0.20516038984972615
317,1.0,50.050050050050054,0.2041345879004775
318,25.0,51.25125125125125,0.2031139149609751
319,3.0,50.150150150150154,0.20209834538617025
320,11.0,50.550550550550554,0.2010878536592394
321,13.0,50.650650650650654,0.2000824143909432
322,19.0,50.95095095095095,0.19908200231898848
323,13.0,50.650650650650654,0.19808659230739353
324,55.0,52.752752752752755,0.19709615934585656
325,15.0,50.750750750750754,0.19611067854912728
326,15.0,50.750750750750754,0.19513012515638165
327,25.0,51.25125125125125,0.19415447453059972
328,15.0,50.750750750750754,0.19318370215794672
329,25.0,51.25125125125125,0.192217783647157
330,15.0,50.750750750750754,0.1912566947289212
331,11.0,50.550550550550554,0.1903004112552766
332,31.0,51.551551551551555,0.18934890919900021
333,3.0,50.150150150150154,0.18840216465300522
334,33.0,51.651651651651655,0.18746015382974018
335,5.0,50.25025025025025,0.1865228530605915
336,63.0,53.153153153153156,0.18559023879528855
337,79.0,53.953953953953956,0.1846622876013121
338,9.0,50.45045045045045,0.18373897616330553
339,37.0,51.85185185185185,0.182820281282489
340,15.0,50.750750750750754,0.18190617987607657
341,-7.0,49.64964964964965,0.18099664897669618
342,1.0,50.050050050050054,0.1800916657318127
343,-9.0,49.549549549549546,0.17919120740315364
344,15.0,50.750750750750754,0.17829525136613786
345,21.0,51.051051051051054,0.17740377510930716
346,15.0,50.750750750750754,0.17651675623376062
347,33.0,51.651651651651655,0.1756341724525918
348,67.0,53.35335335335335,0.17475600159032884
349,41.0,52.052052052052055,0.17388222158237718
350,37.0,51.85185185185185,0.1730128104744653
351,31.0,51.551551551551555,0.17214774642209296
352,39.0,51.95195195195195,0.1712870076899825
353,57.0,52.85285285285285,0.17043057265153258
354,91.0,54.55455455455456,0.16957841978827493
355,29.0,51.45145145145145,0.16873052768933355
356,63.0,53.153153153153156,0.1678868750508869
357,9.0,50.45045045045045,0.16704744067563246
358,21.0,51.051051051051054,0.1662122034722543
359,41.0,52.052052052052055,0.16538114245489302
360,45.0,52.25225225225225,0.16455423674261854
361,51.0,52.552552552552555,0.16373146555890544
362,73.0,53.653653653653656,0.16291280823111093
363,25.0,51.25125125125125,0.16209824418995536
364,91.0,54.55455455455456,0.16128775296900558
365,93.0,54.65465465465466,0.16048131420416054
366,51.0,52.552552552552555,0.15967890763313974
367,51.0,52.552552552552555,0.15888051309497406
368,77.0,53.85385385385385,0.1580861105294992
369,49.0,52.45245245245245,0.1572956799768517
370,73.0,53.653653653653656,0.15650920157696743
371,13.0,50.650650650650654,0.1557266555690826
372,51.0,52.552552552552555,0.1549480222912372
373,61.0,53.053053053053056,0.15417328217978102
374,51.0,52.552552552552555,0.1534024157688821
375,49.0,52.45245245245245,0.1526354036900377
376,53.0,52.652652652652655,0.1518722266715875
377,49.0,52.45245245245245,0.15111286553822956
378,59.0,52.95295295295295,0.15035730121053842
379,33.0,51.651651651651655,0.14960551470448571
380,71.0,53.553553553553556,0.14885748713096328
381,67.0,53.35335335335335,0.14811319969530845
382,49.0,52.45245245245245,0.1473726336968319
383,75.0,53.753753753753756,0.14663577052834775
384,67.0,53.35335335335335,0.14590259167570602
385,67.0,53.35335335335335,0.1451730787173275
386,77.0,53.85385385385385,0.14444721332374086
387,87.0,54.35435435435435,0.14372497725712216
388,33.0,51.651651651651655,0.14300635237083656
389,77.0,53.85385385385385,0.14229132060898236
390,73.0,53.653653653653656,0.14157986400593744
391,67.0,53.35335335335335,0.14087196468590776
392,89.0,54.454454454454456,0.14016760486247823
393,71.0,53.553553553553556,0.13946676683816583
394,79.0,53.953953953953956,0.138769433003975
395,75.0,53.753753753753756,0.13807558583895513
396,87.0,54.35435435435435,0.13738520790976036
397,95.0,54.75475475475476,0.13669828187021155
398,79.0,53.953953953953956,0.13601479046086049
399,57.0,52.85285285285285,0.1353347165085562
400,49.0,52.45245245245245,0.1346580429260134
401,53.0,52.652652652652655,0.13398475271138335
402,69.0,53.453453453453456,0.13331482894782642
403,55.0,52.752752752752755,0.13264825480308728
404,75.0,53.753753753753756,0.13198501352907185
405,81.0,54.054054054054056,0.1313250884614265
406,73.0,53.653653653653656,0.13066846301911936
