--- Hyperparameters ---
FILE_PATH,s1/S1_E1_A1.mat
WINDOW_SIZE,50
BATCH_SIZE,64
LR,0.001
GAMMA,0.995
EPSILON_START,1.0
EPSILON_DECAY,0.995
EPSILON_MIN,0.01
BUFFER_CAPACITY,10000
NUM_EPISODES,500
MAX_SAMPLES,10000
CHANNELS,"[0, 1, 2, 3, 4, 5, 6, 7]"
STEP,50
Output_dimensions,2

--- Training Data ---
Episode,Total Reward,Accuracy (%),Epsilon
1,7.0,51.75879396984925,0.995
2,7.0,51.75879396984925,0.990025
3,-9.0,47.73869346733669,0.985074875
4,-31.0,42.211055276381906,0.9801495006250001
5,1.0,50.25125628140703,0.9752487531218751
6,3.0,50.753768844221106,0.9703725093562657
7,-5.0,48.743718592964825,0.9655206468094844
8,-3.0,49.246231155778894,0.960693043575437
9,9.0,52.26130653266332,0.9558895783575597
10,-15.0,46.231155778894475,0.9511101304657719
11,5.0,51.256281407035175,0.946354579813443
12,-7.0,48.24120603015075,0.9416228069143757
13,-13.0,46.733668341708544,0.9369146928798039
14,3.0,50.753768844221106,0.9322301194154049
15,1.0,50.25125628140703,0.9275689688183278
16,3.0,50.753768844221106,0.9229311239742362
17,-3.0,49.246231155778894,0.918316468354365
18,37.0,59.2964824120603,0.9137248860125932
19,23.0,55.778894472361806,0.9091562615825302
20,-3.0,49.246231155778894,0.9046104802746175
21,25.0,56.28140703517588,0.9000874278732445
22,17.0,54.2713567839196,0.8955869907338783
23,5.0,51.256281407035175,0.8911090557802088
24,5.0,51.256281407035175,0.8866535105013078
25,51.0,62.8140703517588,0.8822202429488013
26,19.0,54.773869346733676,0.8778091417340573
27,27.0,56.78391959798995,0.8734200960253871
28,15.0,53.768844221105525,0.8690529955452602
29,41.0,60.30150753768844,0.8647077305675338
30,25.0,56.28140703517588,0.8603841919146962
31,19.0,54.773869346733676,0.8560822709551227
32,21.0,55.27638190954774,0.851801859600347
33,21.0,55.27638190954774,0.8475428503023453
34,37.0,59.2964824120603,0.8433051360508336
35,29.0,57.286432160804026,0.8390886103705794
