--- Hyperparameters ---
FILE_PATH,s1/S1_E1_A1.mat
WINDOW_SIZE,50
BATCH_SIZE,64
LR,0.001
GAMMA,0.995
EPSILON_START,1.0
EPSILON_DECAY,0.995
EPSILON_MIN,0.01
BUFFER_CAPACITY,10000
NUM_EPISODES,500
MAX_SAMPLES,5000
CHANNELS,"[0, 1, 2, 3, 4, 5, 6, 7]"
STEP,50
Output_dimensions,2

--- Training Data ---
Episode,Total Reward,Accuracy (%),Epsilon
91,33.0,66.66666666666666,0.6337242817644086
92,49.0,74.74747474747475,0.6305556603555866
93,41.0,70.70707070707071,0.6274028820538087
94,53.0,76.76767676767676,0.6242658676435396
95,35.0,67.67676767676768,0.6211445383053219
96,41.0,70.70707070707071,0.6180388156137953
97,57.0,78.78787878787878,0.6149486215357263
98,43.0,71.71717171717171,0.6118738784280476
99,27.0,63.63636363636363,0.6088145090359074
100,27.0,63.63636363636363,0.6057704364907278
101,37.0,68.68686868686868,0.6027415843082742
102,31.0,65.65656565656566,0.5997278763867329
103,37.0,68.68686868686868,0.5967292370047992
104,45.0,72.72727272727273,0.5937455908197752
105,51.0,75.75757575757575,0.5907768628656763
106,39.0,69.6969696969697,0.5878229785513479
107,51.0,75.75757575757575,0.5848838636585911
108,41.0,70.70707070707071,0.5819594443402982
109,23.0,61.61616161616161,0.5790496471185967
110,43.0,71.71717171717171,0.5761543988830038
111,37.0,68.68686868686868,0.5732736268885887
112,51.0,75.75757575757575,0.5704072587541458
113,49.0,74.74747474747475,0.567555222460375
114,25.0,62.62626262626263,0.5647174463480732
115,47.0,73.73737373737373,0.5618938591163328
116,41.0,70.70707070707071,0.5590843898207511
117,31.0,65.65656565656566,0.5562889678716474
118,45.0,72.72727272727273,0.5535075230322891
119,17.0,58.58585858585859,0.5507399854171277
120,35.0,67.67676767676768,0.547986285490042
121,59.0,79.7979797979798,0.5452463540625918
122,53.0,76.76767676767676,0.5425201222922789
123,49.0,74.74747474747475,0.5398075216808175
124,55.0,77.77777777777779,0.5371084840724134
125,45.0,72.72727272727273,0.5344229416520513
126,45.0,72.72727272727273,0.531750826943791
127,45.0,72.72727272727273,0.5290920728090721
128,47.0,73.73737373737373,0.5264466124450268
129,33.0,66.66666666666666,0.5238143793828016
130,35.0,67.67676767676768,0.5211953074858876
131,43.0,71.71717171717171,0.5185893309484582
132,41.0,70.70707070707071,0.5159963842937159
133,61.0,80.8080808080808,0.5134164023722473
134,45.0,72.72727272727273,0.510849320360386
135,49.0,74.74747474747475,0.5082950737585841
136,51.0,75.75757575757575,0.5057535983897912
137,51.0,75.75757575757575,0.5032248303978422
138,45.0,72.72727272727273,0.500708706245853
139,33.0,66.66666666666666,0.4982051627146237
140,55.0,77.77777777777779,0.49571413690105054
141,51.0,75.75757575757575,0.4932355662165453
142,63.0,81.81818181818183,0.4907693883854626
143,49.0,74.74747474747475,0.4883155414435353
144,61.0,80.8080808080808,0.4858739637363176
145,47.0,73.73737373737373,0.483444593917636
146,67.0,83.83838383838383,0.4810273709480478
147,47.0,73.73737373737373,0.47862223409330756
148,23.0,61.61616161616161,0.47622912292284103
149,49.0,74.74747474747475,0.4738479773082268
150,43.0,71.71717171717171,0.47147873742168567
151,63.0,81.81818181818183,0.46912134373457726
152,57.0,78.78787878787878,0.46677573701590436
153,61.0,80.8080808080808,0.46444185833082485
154,51.0,75.75757575757575,0.46211964903917074
155,57.0,78.78787878787878,0.4598090507939749
156,45.0,72.72727272727273,0.457510005540005
157,53.0,76.76767676767676,0.45522245551230495
158,57.0,78.78787878787878,0.4529463432347434
159,53.0,76.76767676767676,0.4506816115185697
160,67.0,83.83838383838383,0.4484282034609769
161,63.0,81.81818181818183,0.446186062443672
162,51.0,75.75757575757575,0.4439551321314536
163,61.0,80.8080808080808,0.4417353564707963
164,59.0,79.7979797979798,0.43952667968844233
165,53.0,76.76767676767676,0.43732904629000013
166,51.0,75.75757575757575,0.4351424010585501
167,39.0,69.6969696969697,0.43296668905325736
168,57.0,78.78787878787878,0.43080185560799106
169,57.0,78.78787878787878,0.4286478463299511
170,67.0,83.83838383838383,0.42650460709830135
171,61.0,80.8080808080808,0.42437208406280985
172,65.0,82.82828282828282,0.4222502236424958
173,57.0,78.78787878787878,0.42013897252428334
174,45.0,72.72727272727273,0.4180382776616619
175,45.0,72.72727272727273,0.4159480862733536
176,67.0,83.83838383838383,0.41386834584198684
177,63.0,81.81818181818183,0.4117990041127769
178,65.0,82.82828282828282,0.40974000909221303
179,57.0,78.78787878787878,0.40769130904675194
180,61.0,80.8080808080808,0.40565285250151817
181,65.0,82.82828282828282,0.4036245882390106
182,61.0,80.8080808080808,0.4016064652978155
183,49.0,74.74747474747475,0.3995984329713264
184,57.0,78.78787878787878,0.3976004408064698
185,63.0,81.81818181818183,0.39561243860243744
186,63.0,81.81818181818183,0.3936343764094253
187,43.0,71.71717171717171,0.39166620452737816
188,55.0,77.77777777777779,0.3897078735047413
189,57.0,78.78787878787878,0.3877593341372176
190,59.0,79.7979797979798,0.3858205374665315
191,61.0,80.8080808080808,0.38389143477919885
192,61.0,80.8080808080808,0.3819719776053028
193,51.0,75.75757575757575,0.3800621177172763
194,67.0,83.83838383838383,0.37816180712868996
195,77.0,88.88888888888889,0.37627099809304654
196,77.0,88.88888888888889,0.3743896431025813
197,63.0,81.81818181818183,0.37251769488706843
198,49.0,74.74747474747475,0.3706551064126331
199,71.0,85.85858585858585,0.36880183088056995
200,67.0,83.83838383838383,0.3669578217261671
201,63.0,81.81818181818183,0.36512303261753626
202,67.0,83.83838383838383,0.3632974174544486
203,65.0,82.82828282828282,0.3614809303671764
204,61.0,80.8080808080808,0.3596735257153405
205,71.0,85.85858585858585,0.3578751580867638
206,51.0,75.75757575757575,0.35608578229633
207,61.0,80.8080808080808,0.3543053533848483
208,69.0,84.84848484848484,0.35253382661792404
209,61.0,80.8080808080808,0.3507711574848344
210,71.0,85.85858585858585,0.34901730169741024
211,77.0,88.88888888888889,0.3472722151889232
212,65.0,82.82828282828282,0.3455358541129786
213,65.0,82.82828282828282,0.3438081748424137
214,65.0,82.82828282828282,0.3420891339682016
215,73.0,86.86868686868688,0.3403786882983606
216,63.0,81.81818181818183,0.3386767948568688
217,63.0,81.81818181818183,0.33698341088258443
218,57.0,78.78787878787878,0.3352984938281715
219,67.0,83.83838383838383,0.33362200135903064
220,61.0,80.8080808080808,0.33195389135223546
221,69.0,84.84848484848484,0.3302941218954743
222,61.0,80.8080808080808,0.32864265128599696
223,29.0,64.64646464646465,0.326999438029567
224,65.0,82.82828282828282,0.3253644408394192
225,75.0,87.87878787878788,0.3237376186352221
226,49.0,74.74747474747475,0.322118930542046
227,43.0,71.71717171717171,0.32050833588933575
228,65.0,82.82828282828282,0.31890579420988907
229,75.0,87.87878787878788,0.3173112652388396
230,65.0,82.82828282828282,0.3157247089126454
231,53.0,76.76767676767676,0.3141460853680822
232,71.0,85.85858585858585,0.3125753549412418
233,65.0,82.82828282828282,0.31101247816653554
234,63.0,81.81818181818183,0.30945741577570285
235,61.0,80.8080808080808,0.3079101286968243
236,79.0,89.8989898989899,0.3063705780533402
237,71.0,85.85858585858585,0.30483872516307353
238,81.0,90.9090909090909,0.3033145315372582
239,75.0,87.87878787878788,0.3017979588795719
240,75.0,87.87878787878788,0.30028896908517405
241,63.0,81.81818181818183,0.2987875242397482
242,69.0,84.84848484848484,0.29729358661854943
243,71.0,85.85858585858585,0.29580711868545667
244,63.0,81.81818181818183,0.2943280830920294
245,65.0,82.82828282828282,0.29285644267656924
246,81.0,90.9090909090909,0.2913921604631864
247,73.0,86.86868686868688,0.28993519966087045
248,69.0,84.84848484848484,0.2884855236625661
249,73.0,86.86868686868688,0.28704309604425327
250,69.0,84.84848484848484,0.285607880564032
251,79.0,89.8989898989899,0.28417984116121187
252,71.0,85.85858585858585,0.2827589419554058
253,71.0,85.85858585858585,0.28134514724562876
254,73.0,86.86868686868688,0.2799384215094006
255,81.0,90.9090909090909,0.27853872940185365
256,71.0,85.85858585858585,0.27714603575484437
257,77.0,88.88888888888889,0.2757603055760701
258,67.0,83.83838383838383,0.2743815040481898
259,75.0,87.87878787878788,0.2730095965279488
260,67.0,83.83838383838383,0.27164454854530906
261,67.0,83.83838383838383,0.2702863258025825
262,83.0,91.91919191919192,0.2689348941735696
263,69.0,84.84848484848484,0.26759021970270175
264,79.0,89.8989898989899,0.2662522686041882
265,73.0,86.86868686868688,0.2649210072611673
266,75.0,87.87878787878788,0.26359640222486147
267,69.0,84.84848484848484,0.26227842021373715
268,65.0,82.82828282828282,0.2609670281126685
269,71.0,85.85858585858585,0.25966219297210513
270,73.0,86.86868686868688,0.2583638820072446
271,65.0,82.82828282828282,0.2570720625972084
272,81.0,90.9090909090909,0.25578670228422234
273,83.0,91.91919191919192,0.25450776877280124
274,79.0,89.8989898989899,0.2532352299289372
275,77.0,88.88888888888889,0.2519690537792925
276,81.0,90.9090909090909,0.2507092085103961
277,69.0,84.84848484848484,0.2494556624678441
278,69.0,84.84848484848484,0.24820838415550486
279,63.0,81.81818181818183,0.24696734223472733
280,77.0,88.88888888888889,0.2457325055235537
281,77.0,88.88888888888889,0.24450384299593592
282,69.0,84.84848484848484,0.24328132378095624
283,71.0,85.85858585858585,0.24206491716205145
284,75.0,87.87878787878788,0.2408545925762412
285,81.0,90.9090909090909,0.23965031961336
286,77.0,88.88888888888889,0.2384520680152932
287,79.0,89.8989898989899,0.23725980767521673
288,69.0,84.84848484848484,0.23607350863684065
289,75.0,87.87878787878788,0.23489314109365644
290,79.0,89.8989898989899,0.23371867538818816
291,77.0,88.88888888888889,0.23255008201124722
292,79.0,89.8989898989899,0.231387331601191
293,75.0,87.87878787878788,0.23023039494318503
294,79.0,89.8989898989899,0.2290792429684691
295,69.0,84.84848484848484,0.22793384675362674
296,71.0,85.85858585858585,0.22679417751985861
297,75.0,87.87878787878788,0.22566020663225933
298,81.0,90.9090909090909,0.22453190559909803
299,75.0,87.87878787878788,0.22340924607110255
300,77.0,88.88888888888889,0.22229219984074702
301,71.0,85.85858585858585,0.2211807388415433
302,83.0,91.91919191919192,0.22007483514733558
303,75.0,87.87878787878788,0.2189744609715989
304,61.0,80.8080808080808,0.2178795886667409
305,81.0,90.9090909090909,0.2167901907234072
306,67.0,83.83838383838383,0.21570623976979014
307,63.0,81.81818181818183,0.21462770857094118
308,63.0,81.81818181818183,0.21355457002808648
309,69.0,84.84848484848484,0.21248679717794605
310,71.0,85.85858585858585,0.21142436319205632
311,77.0,88.88888888888889,0.21036724137609603
312,81.0,90.9090909090909,0.20931540516921554
313,75.0,87.87878787878788,0.20826882814336947
314,81.0,90.9090909090909,0.20722748400265262
315,75.0,87.87878787878788,0.20619134658263935
316,87.0,93.93939393939394,0.20516038984972615
317,79.0,89.8989898989899,0.2041345879004775
318,77.0,88.88888888888889,0.2031139149609751
319,87.0,93.93939393939394,0.20209834538617025
320,63.0,81.81818181818183,0.2010878536592394
321,65.0,82.82828282828282,0.2000824143909432
322,91.0,95.95959595959596,0.19908200231898848
323,85.0,92.92929292929293,0.19808659230739353
324,87.0,93.93939393939394,0.19709615934585656
325,69.0,84.84848484848484,0.19611067854912728
326,75.0,87.87878787878788,0.19513012515638165
327,81.0,90.9090909090909,0.19415447453059972
328,75.0,87.87878787878788,0.19318370215794672
329,85.0,92.92929292929293,0.192217783647157
330,67.0,83.83838383838383,0.1912566947289212
331,83.0,91.91919191919192,0.1903004112552766
332,71.0,85.85858585858585,0.18934890919900021
333,79.0,89.8989898989899,0.18840216465300522
334,81.0,90.9090909090909,0.18746015382974018
335,87.0,93.93939393939394,0.1865228530605915
336,71.0,85.85858585858585,0.18559023879528855
337,81.0,90.9090909090909,0.1846622876013121
338,81.0,90.9090909090909,0.18373897616330553
339,89.0,94.94949494949495,0.182820281282489
340,75.0,87.87878787878788,0.18190617987607657
341,79.0,89.8989898989899,0.18099664897669618
342,77.0,88.88888888888889,0.1800916657318127
343,85.0,92.92929292929293,0.17919120740315364
344,79.0,89.8989898989899,0.17829525136613786
345,75.0,87.87878787878788,0.17740377510930716
346,85.0,92.92929292929293,0.17651675623376062
347,67.0,83.83838383838383,0.1756341724525918
348,81.0,90.9090909090909,0.17475600159032884
349,67.0,83.83838383838383,0.17388222158237718
350,79.0,89.8989898989899,0.1730128104744653
351,81.0,90.9090909090909,0.17214774642209296
352,83.0,91.91919191919192,0.1712870076899825
353,77.0,88.88888888888889,0.17043057265153258
354,77.0,88.88888888888889,0.16957841978827493
355,69.0,84.84848484848484,0.16873052768933355
356,77.0,88.88888888888889,0.1678868750508869
357,87.0,93.93939393939394,0.16704744067563246
358,79.0,89.8989898989899,0.1662122034722543
359,85.0,92.92929292929293,0.16538114245489302
360,85.0,92.92929292929293,0.16455423674261854
361,75.0,87.87878787878788,0.16373146555890544
362,75.0,87.87878787878788,0.16291280823111093
363,83.0,91.91919191919192,0.16209824418995536
364,75.0,87.87878787878788,0.16128775296900558
365,93.0,96.96969696969697,0.16048131420416054
366,83.0,91.91919191919192,0.15967890763313974
367,85.0,92.92929292929293,0.15888051309497406
368,85.0,92.92929292929293,0.1580861105294992
369,93.0,96.96969696969697,0.1572956799768517
370,91.0,95.95959595959596,0.15650920157696743
371,79.0,89.8989898989899,0.1557266555690826
372,77.0,88.88888888888889,0.1549480222912372
373,95.0,97.97979797979798,0.15417328217978102
374,69.0,84.84848484848484,0.1534024157688821
375,85.0,92.92929292929293,0.1526354036900377
376,79.0,89.8989898989899,0.1518722266715875
377,79.0,89.8989898989899,0.15111286553822956
378,77.0,88.88888888888889,0.15035730121053842
379,85.0,92.92929292929293,0.14960551470448571
380,87.0,93.93939393939394,0.14885748713096328
381,85.0,92.92929292929293,0.14811319969530845
382,87.0,93.93939393939394,0.1473726336968319
383,85.0,92.92929292929293,0.14663577052834775
384,69.0,84.84848484848484,0.14590259167570602
385,69.0,84.84848484848484,0.1451730787173275
386,81.0,90.9090909090909,0.14444721332374086
387,81.0,90.9090909090909,0.14372497725712216
388,83.0,91.91919191919192,0.14300635237083656
389,87.0,93.93939393939394,0.14229132060898236
390,83.0,91.91919191919192,0.14157986400593744
391,81.0,90.9090909090909,0.14087196468590776
392,89.0,94.94949494949495,0.14016760486247823
393,93.0,96.96969696969697,0.13946676683816583
394,73.0,86.86868686868688,0.138769433003975
395,77.0,88.88888888888889,0.13807558583895513
396,87.0,93.93939393939394,0.13738520790976036
397,83.0,91.91919191919192,0.13669828187021155
398,91.0,95.95959595959596,0.13601479046086049
399,79.0,89.8989898989899,0.1353347165085562
400,83.0,91.91919191919192,0.1346580429260134
401,87.0,93.93939393939394,0.13398475271138335
402,83.0,91.91919191919192,0.13331482894782642
403,67.0,83.83838383838383,0.13264825480308728
404,77.0,88.88888888888889,0.13198501352907185
405,85.0,92.92929292929293,0.1313250884614265
406,85.0,92.92929292929293,0.13066846301911936
407,79.0,89.8989898989899,0.13001512070402377
408,83.0,91.91919191919192,0.12936504510050365
409,81.0,90.9090909090909,0.12871821987500112
410,81.0,90.9090909090909,0.12807462877562611
411,93.0,96.96969696969697,0.12743425563174798
412,95.0,97.97979797979798,0.12679708435358925
413,91.0,95.95959595959596,0.1261630989318213
414,85.0,92.92929292929293,0.1255322834371622
415,87.0,93.93939393939394,0.12490462201997637
416,85.0,92.92929292929293,0.1242800989098765
417,85.0,92.92929292929293,0.12365869841532712
418,83.0,91.91919191919192,0.12304040492325048
419,85.0,92.92929292929293,0.12242520289863423
420,87.0,93.93939393939394,0.12181307688414106
421,81.0,90.9090909090909,0.12120401149972035
422,89.0,94.94949494949495,0.12059799144222175
423,79.0,89.8989898989899,0.11999500148501063
424,83.0,91.91919191919192,0.11939502647758558
425,93.0,96.96969696969697,0.11879805134519765
426,85.0,92.92929292929293,0.11820406108847166
427,89.0,94.94949494949495,0.1176130407830293
428,85.0,92.92929292929293,0.11702497557911415
429,87.0,93.93939393939394,0.11643985070121858
430,83.0,91.91919191919192,0.11585765144771248
431,89.0,94.94949494949495,0.11527836319047392
432,89.0,94.94949494949495,0.11470197137452155
433,77.0,88.88888888888889,0.11412846151764894
434,93.0,96.96969696969697,0.1135578192100607
435,89.0,94.94949494949495,0.11299003011401039
436,81.0,90.9090909090909,0.11242507996344034
437,89.0,94.94949494949495,0.11186295456362313
438,79.0,89.8989898989899,0.11130363979080501
439,87.0,93.93939393939394,0.11074712159185099
440,93.0,96.96969696969697,0.11019338598389174
441,83.0,91.91919191919192,0.10964241905397228
442,81.0,90.9090909090909,0.10909420695870241
443,95.0,97.97979797979798,0.1085487359239089
444,83.0,91.91919191919192,0.10800599224428936
445,93.0,96.96969696969697,0.10746596228306791
446,79.0,89.8989898989899,0.10692863247165257
447,89.0,94.94949494949495,0.1063939893092943
448,93.0,96.96969696969697,0.10586201936274783
449,75.0,87.87878787878788,0.10533270926593409
450,85.0,92.92929292929293,0.10480604571960442
451,83.0,91.91919191919192,0.1042820154910064
452,77.0,88.88888888888889,0.10376060541355137
453,93.0,96.96969696969697,0.1032418023864836
454,87.0,93.93939393939394,0.10272559337455119
455,93.0,96.96969696969697,0.10221196540767843
456,95.0,97.97979797979798,0.10170090558064004
457,77.0,88.88888888888889,0.10119240105273684
458,89.0,94.94949494949495,0.10068643904747315
459,85.0,92.92929292929293,0.10018300685223579
460,95.0,97.97979797979798,0.0996820918179746
461,91.0,95.95959595959596,0.09918368135888474
462,85.0,92.92929292929293,0.09868776295209031
463,71.0,85.85858585858585,0.09819432413732986
464,97.0,98.98989898989899,0.09770335251664321
465,93.0,96.96969696969697,0.09721483575406
466,95.0,97.97979797979798,0.09672876157528969
467,87.0,93.93939393939394,0.09624511776741324
468,81.0,90.9090909090909,0.09576389217857617
469,95.0,97.97979797979798,0.09528507271768329
470,97.0,98.98989898989899,0.09480864735409487
471,93.0,96.96969696969697,0.0943346041173244
472,81.0,90.9090909090909,0.09386293109673778
473,87.0,93.93939393939394,0.09339361644125409
474,91.0,95.95959595959596,0.09292664835904782
475,87.0,93.93939393939394,0.09246201511725258
476,97.0,98.98989898989899,0.09199970504166631
477,89.0,94.94949494949495,0.09153970651645797
478,79.0,89.8989898989899,0.09108200798387568
479,87.0,93.93939393939394,0.0906265979439563
480,89.0,94.94949494949495,0.09017346495423652
481,89.0,94.94949494949495,0.08972259762946533
482,93.0,96.96969696969697,0.089273984641318
483,79.0,89.8989898989899,0.0888276147181114
484,91.0,95.95959595959596,0.08838347664452084
485,85.0,92.92929292929293,0.08794155926129824
486,93.0,96.96969696969697,0.08750185146499175
487,81.0,90.9090909090909,0.08706434220766679
488,93.0,96.96969696969697,0.08662902049662846
489,91.0,95.95959595959596,0.08619587539414532
490,91.0,95.95959595959596,0.08576489601717459
491,91.0,95.95959595959596,0.08533607153708872
492,89.0,94.94949494949495,0.08490939117940327
493,93.0,96.96969696969697,0.08448484422350626
494,91.0,95.95959595959596,0.08406242000238873
495,91.0,95.95959595959596,0.08364210790237678
496,93.0,96.96969696969697,0.0832238973628649
497,91.0,95.95959595959596,0.08280777787605056
498,91.0,95.95959595959596,0.08239373898667031
499,79.0,89.8989898989899,0.08198177029173696
500,85.0,92.92929292929293,0.08157186144027828
