--- Hyperparameters ---
FILE_PATH,s1/S1_E1_A1.mat
WINDOW_SIZE,50
BATCH_SIZE,64
LR,0.001
GAMMA,0.995
EPSILON_START,1.0
EPSILON_DECAY,0.995
EPSILON_MIN,0.01
BUFFER_CAPACITY,10000
NUM_EPISODES,500
MAX_SAMPLES,50000
CHANNELS,"[0, 1, 2, 3, 4, 5, 6, 7]"
STEP,50
Output_dimensions,6

--- Training Data ---
Episode,Total Reward,Accuracy (%),Epsilon
1,-651.0,17.417417417417415,0.995
2,-693.0,15.315315315315313,0.990025
3,-683.0,15.815815815815814,0.985074875
4,-675.0,16.216216216216218,0.9801495006250001
5,-683.0,15.815815815815814,0.9752487531218751
6,-679.0,16.016016016016017,0.9703725093562657
7,-685.0,15.715715715715717,0.9655206468094844
8,-667.0,16.616616616616618,0.960693043575437
9,-701.0,14.914914914914915,0.9558895783575597
10,-627.0,18.61861861861862,0.9511101304657719
11,-645.0,17.71771771771772,0.946354579813443
12,-669.0,16.516516516516518,0.9416228069143757
13,-713.0,14.314314314314313,0.9369146928798039
14,-703.0,14.814814814814813,0.9322301194154049
15,-657.0,17.117117117117118,0.9275689688183278
16,-675.0,16.216216216216218,0.9229311239742362
17,-665.0,16.716716716716718,0.918316468354365
18,-719.0,14.014014014014014,0.9137248860125932
19,-635.0,18.21821821821822,0.9091562615825302
20,-643.0,17.81781781781782,0.9046104802746175
21,-697.0,15.115115115115115,0.9000874278732445
22,-669.0,16.516516516516518,0.8955869907338783
23,-623.0,18.81881881881882,0.8911090557802088
24,-665.0,16.716716716716718,0.8866535105013078
25,-687.0,15.615615615615615,0.8822202429488013
26,-707.0,14.614614614614615,0.8778091417340573
27,-661.0,16.916916916916914,0.8734200960253871
28,-653.0,17.31731731731732,0.8690529955452602
29,-527.0,23.623623623623622,0.8647077305675338
30,-529.0,23.523523523523522,0.8603841919146962
31,-523.0,23.823823823823822,0.8560822709551227
32,-559.0,22.02202202202202,0.851801859600347
33,-515.0,24.224224224224226,0.8475428503023453
34,-545.0,22.722722722722725,0.8433051360508336
35,-533.0,23.323323323323322,0.8390886103705794
36,-509.0,24.524524524524523,0.8348931673187264
37,-543.0,22.822822822822822,0.8307187014821328
38,-541.0,22.922922922922922,0.8265651079747222
39,-505.0,24.724724724724727,0.8224322824348486
40,-499.0,25.025025025025027,0.8183201210226743
41,-501.0,24.924924924924923,0.8142285204175609
42,-543.0,22.822822822822822,0.810157377815473
43,-521.0,23.923923923923923,0.8061065909263957
44,-523.0,23.823823823823822,0.8020760579717637
45,-471.0,26.426426426426424,0.798065677681905
46,-523.0,23.823823823823822,0.7940753492934954
47,-491.0,25.425425425425423,0.7901049725470279
48,-445.0,27.72772772772773,0.7861544476842928
49,-477.0,26.126126126126124,0.7822236754458713
50,-473.0,26.326326326326328,0.778312557068642
51,-497.0,25.125125125125123,0.7744209942832988
52,-471.0,26.426426426426424,0.7705488893118823
53,-487.0,25.625625625625624,0.7666961448653229
54,-493.0,25.325325325325327,0.7628626641409962
55,-457.0,27.127127127127125,0.7590483508202912
